sch,sch_dep,sch_par,sid,story_dep,story_par,text
10	the	the	_	DT	_	11	det	_	_
11	mouse	mouse	_	NN	_	13	nsubj	_	_
12	is	be	_	VBZ	_	13	cop	_	_
13	able	able	_	JJ	_	8	ccomp	_	_
14	to	to	_	TO	_	15	mark	_	_
15	help	help	_	VB	_	13	xcomp	_	_
16	him	he	_	PRP	_	15	dobj	_	_
17	.	.	_	.	_	3	punct	_	_

","(ROOT (S (NP (EX There)) (ADVP (RB once)) (VP (VBD was) (NP (DT a) (NN lion))) (. .)))
(ROOT (S (NP (DT The) (NN lion)) (VP (VBD was) (VP (VBG sleeping) (PP (IN in) (NP (DT a) (NN lair))))) (. .)))
(ROOT (S (NP (DT The) (NN lion)) (VP (VBD awaked) (SBAR (IN because) (S (NP (DT a) (NN mouse)) (VP (VBD ran) (PP (IN into) (NP (NP (DT the) (NN face)) (PP (IN of) (NP (DT the) (NN lion))))))))) (. .)))
(ROOT (S (NP (DT The) (NN lion)) (VP (VP (VBD lost) (NP (NN temper))) (CC and) (VP (VBD seized) (NP (DT the) (NN mouse)) (PP (IN with) (NP (NP (DT the) (NN paw)) (PP (IN of) (NP (DT the) (NN lion))))))) (. .)))
(ROOT (S (NP (DT The) (NN lion)) (VP (VBD began) (S (VP (VBG attacking) (NP (DT the) (NN mouse))))) (. .)))
(ROOT (S (NP (DT The) (NN mouse)) (VP (VP (VBD began) (S (VP (TO to) (VP (VB be) (ADJP (RB extremely) (JJ frightened)))))) (CC and) (VP (ADVP (RB piteously)) (VBD entreated) (NP (DT the) (NN lion) (S (VP (TO to) (VP (VB spare) (NP (PRP it)))))))) (. .)))
(ROOT (S (NP (DT The) (NN mouse)) (VP (VBD said) (NP (NP (DT that)) (PRN (: --) (SBAR (IN if) (S (NP (DT the) (NN lion)) (VP (VBD were) (S (VP (TO to) (VP (VB free) (NP (DT the) (NN mouse)))))))) (: --)) (SBAR (S (NP (DT the) (NN mouse)) (VP (MD would) (VP (VB repay) (NP (NN kindness)))))))) (. .)))
(ROOT (S (NP (DT The) (NN lion)) (VP (VBD began) (S (VP (TO to) (VP (VB be) (ADJP (VBN amused)))))) (. .)))
(ROOT (S (NP (DT The) (NN lion)) (VP (VBD laughed) (ADVP (RB aloud)) (SBAR (IN because) (S (NP (PRP he)) (VP (VBD thought) (SBAR (IN that) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (RB extremely) (RB not) (JJ able)) (S (VP (TO to) (VP (VB help) (NP (PRP him)))))))))))) (. .)))
(ROOT (S (NP (DT The) (NN lion)) (ADVP (RB good-naturedly)) (VP (VBN freed) (NP (DT the) (NN mouse))) (. .)))
(ROOT (S (NP (NNP Opportunity)) (VP (VBD arrived)) (. .)))
(ROOT (S (NP (DT A) (NN trapper)) (VP (VBD spread) (NP (DT some) (NN net)) (SBAR (IN in) (NN order) (S (VP (TO to) (VP (VB catch) (NP (DT a) (JJ big) (NN game))))))) (. .)))
(ROOT (S (NP (DT The) (NN lion)) (VP (JJ entangled) (NP (NP (PRP himself)) (PP (IN in) (NP (DT the) (NN net))))) (. .)))
(ROOT (S (NP (DT The) (NN mouse)) (VP (VBD heard) (SBAR (IN that) (S (NP (DT the) (NN lion)) (VP (VBD was) (NP (NP (VBG roaring)) (PP (IN with) (NP (NN anger)))))))) (. .)))
(ROOT (S (NP (DT The) (NN mouse)) (VP (VBD recognized) (NP (NP (DT the) (NN voice)) (PP (IN of) (NP (DT the) (NN lion))))) (. .)))
(ROOT (S (NP (DT The) (NN mouse)) (VP (VBD ran) (PP (TO to) (NP (DT the) (NN lion)))) (. .)))
(ROOT (S (NP (DT The) (NN mouse)) (ADVP (RB immediately)) (VP (VBD began) (S (VP (NN gnawing) (NP (NP (DT the) (NN rope)) (PP (IN of) (NP (DT the) (NN net)))) (PP (IN with) (NP (NP (DT the) (NN tooth)) (PP (IN of) (NP (DT the) (NN mouse)))))))) (. .)))
(ROOT (S (NP (DT The) (NN mouse)) (ADVP (RB soon)) (VP (VBD succeeded) (PP (IN in) (S (VP (VBG freeing) (NP (DT the) (NN lion)))))) (. .)))
(ROOT (S (NP (DT The) (NN mouse)) (VP (VBD said) (SBAR (IN that) (S (NP (DT the) (NN lion)) (VP (VBD had) (ADVP (RB aloud)) (VP (VBN laughed) (SBAR (IN because) (S (NP (PRP he)) (VP (VBD thought) (SBAR (IN that) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (RB extremely) (RB not) (JJ able)) (S (VP (TO to) (VP (VB help) (NP (PRP him)))))))))))))))) (. .)))
(ROOT (S (NP (DT The) (NN mouse)) (VP (VBD said) (SBAR (IN that) (S (NP (DT the) (NN lion)) (VP (VBD was) (VP (VBG seeing) (SBAR (IN that) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ able) (S (VP (TO to) (VP (VB help) (NP (PRP him)))))))))))))) (. .)))
",fables-06,"1	A	a	_	DT	_	2	det	_	_
2	Lion	Lion	_	NNP	_	8	nsubjpass	_	_
3	asleep	asleep	_	RB	_	8	advmod	_	_
4	in	in	_	IN	_	6	case	_	_
5	his	he	_	PRP$	_	6	nmod:poss	_	_
6	lair	lair	_	NN	_	3	nmod	_	_
7	was	be	_	VBD	_	8	auxpass	_	_
8	waked	wake	_	VBN	_	0	root	_	_
9	up	up	_	RP	_	8	compound:prt	_	_
10	by	by	_	IN	_	12	case	_	_
11	a	a	_	DT	_	12	det	_	_
12	Mouse	mouse	_	NN	_	8	nmod	_	_
13	running	run	_	VBG	_	12	acl	_	_
14	over	over	_	IN	_	16	case	_	_
15	his	he	_	PRP$	_	16	nmod:poss	_	_
16	face	face	_	NN	_	13	nmod	_	_
17	.	.	_	.	_	8	punct	_	_

1	Losing	lose	_	VBG	_	0	root	_	_
2	his	he	_	PRP$	_	3	nmod:poss	_	_
3	temper	temper	_	NN	_	1	dobj	_	_
4	he	he	_	PRP	_	5	nsubj	_	_
5	seized	seize	_	VBD	_	3	acl:relcl	_	_
6	it	it	_	PRP	_	5	dobj	_	_
7	with	with	_	IN	_	9	case	_	_
8	his	he	_	PRP$	_	9	nmod:poss	_	_
9	paw	paw	_	NN	_	5	nmod	_	_
10	and	and	_	CC	_	1	cc	_	_
11	was	be	_	VBD	_	12	aux	_	_
12	about	about	_	IN	_	1	conj	_	_
13	to	to	_	TO	_	14	mark	_	_
14	kill	kill	_	VB	_	12	xcomp	_	_
15	it	it	_	PRP	_	14	dobj	_	_
16	.	.	_	.	_	1	punct	_	_

1	The	the	_	DT	_	2	det	_	_
2	Mouse	mouse	_	NN	_	7	nsubj	_	_
3	,	,	_	,	_	2	punct	_	_
4	terrified	terrify	_	VBN	_	2	acl	_	_
5	,	,	_	,	_	2	punct	_	_
6	piteously	piteously	_	RB	_	7	advmod	_	_
7	entreated	entreat	_	VBD	_	0	root	_	_
8	him	he	_	PRP	_	7	dobj	_	_
9	to	to	_	TO	_	10	mark	_	_
10	spare	spare	_	VB	_	7	xcomp	_	_
11	its	its	_	PRP$	_	12	nmod:poss	_	_
12	life	life	_	NN	_	10	dobj	_	_
13	.	.	_	.	_	7	punct	_	_

1	``	``	_	``	_	9	punct	_	_
2	Please	please	_	VB	_	3	discourse	_	_
3	let	let	_	VB	_	9	ccomp	_	_
4	me	I	_	PRP	_	5	nsubj	_	_
5	go	go	_	VB	_	3	ccomp	_	_
6	,	,	_	,	_	9	punct	_	_
7	''	''	_	''	_	9	punct	_	_
8	it	it	_	PRP	_	9	nsubj	_	_
9	cried	cry	_	VBD	_	0	root	_	_
10	,	,	_	,	_	9	punct	_	_
11	``	``	_	``	_	9	punct	_	_
12	and	and	_	CC	_	9	cc	_	_
13	one	one	_	CD	_	14	nummod	_	_
14	day	day	_	NN	_	17	nmod:tmod	_	_
15	I	i	_	CD	_	14	nummod	_	_
16	will	will	_	MD	_	17	aux	_	_
17	repay	repay	_	VB	_	9	conj	_	_
18	you	you	_	PRP	_	17	dobj	_	_
19	for	for	_	IN	_	21	case	_	_
20	your	you	_	PRP$	_	21	nmod:poss	_	_
21	kindness	kindness	_	NN	_	17	nmod	_	_
22	.	.	_	.	_	9	punct	_	_
23	''	''	_	''	_	9	punct	_	_

1	The	the	_	DT	_	2	det	_	_
2	idea	idea	_	NN	_	10	nsubj	_	_
3	of	of	_	IN	_	7	case	_	_
4	so	so	_	RB	_	5	advmod	_	_
5	insignificant	insignificant	_	JJ	_	7	amod	_	_
6	a	a	_	DT	_	7	det	_	_
7	creature	creature	_	NN	_	2	nmod	_	_
8	ever	ever	_	RB	_	10	advmod	_	_
9	being	be	_	VBG	_	10	cop	_	_
10	able	able	_	JJ	_	0	root	_	_
11	to	to	_	TO	_	12	mark	_	_
12	do	do	_	VB	_	10	xcomp	_	_
13	anything	anything	_	NN	_	12	dobj	_	_
14	for	for	_	IN	_	15	case	_	_
15	him	he	_	PRP	_	12	nmod	_	_
16	amused	amuse	_	VBD	_	10	xcomp	_	_
17	the	the	_	DT	_	18	det	_	_
18	Lion	Lion	_	NNP	_	16	dobj	_	_
19	so	so	_	RB	_	20	advmod	_	_
20	much	much	_	RB	_	16	advmod	_	_
21	that	that	_	IN	_	23	mark	_	_
22	he	he	_	PRP	_	23	nsubj	_	_
23	laughed	laugh	_	VBD	_	20	advcl	_	_
24	aloud	aloud	_	RB	_	23	advmod	_	_
25	,	,	_	,	_	23	punct	_	_
26	and	and	_	CC	_	23	cc	_	_
27	good-humouredly	good-humouredly	_	RB	_	28	advmod	_	_
28	let	let	_	VB	_	23	conj	_	_
29	it	it	_	PRP	_	30	nsubj	_	_
30	go	go	_	VB	_	28	ccomp	_	_
31	.	.	_	.	_	10	punct	_	_

1	But	but	_	CC	_	6	cc	_	_
2	the	the	_	DT	_	3	det	_	_
3	Mouse	mouse	_	NN	_	5	nmod:poss	_	_
4	's	's	_	POS	_	3	case	_	_
5	chance	chance	_	NN	_	6	nsubj	_	_
6	came	come	_	VBD	_	0	root	_	_
7	,	,	_	,	_	6	punct	_	_
8	after	after	_	IN	_	9	case	_	_
9	all	all	_	DT	_	6	nmod	_	_
10	.	.	_	.	_	6	punct	_	_

1	One	one	_	CD	_	2	nummod	_	_
2	day	day	_	NN	_	5	nmod:tmod	_	_
3	the	the	_	DT	_	4	det	_	_
4	Lion	Lion	_	NNP	_	5	nsubj	_	_
5	got	get	_	VBD	_	0	root	_	_
6	entangled	entangled	_	JJ	_	5	xcomp	_	_
7	in	in	_	IN	_	9	case	_	_
8	a	a	_	DT	_	9	det	_	_
9	net	net	_	NN	_	6	nmod	_	_
10	which	which	_	WDT	_	13	nsubjpass	_	_
11	had	have	_	VBD	_	13	aux	_	_
12	been	be	_	VBN	_	13	auxpass	_	_
13	spread	spread	_	VBN	_	9	acl:relcl	_	_
14	for	for	_	IN	_	15	case	_	_
15	game	game	_	NN	_	13	nmod	_	_
16	by	by	_	IN	_	18	case	_	_
17	some	some	_	DT	_	18	det	_	_
18	hunters	hunter	_	NNS	_	13	nmod	_	_
19	,	,	_	,	_	5	punct	_	_
20	and	and	_	CC	_	5	cc	_	_
21	the	the	_	DT	_	22	det	_	_
22	Mouse	mouse	_	NN	_	23	nsubj	_	_
23	heard	hear	_	VBD	_	5	conj	_	_
24	and	and	_	CC	_	23	cc	_	_
25	recognised	recognise	_	VBD	_	23	conj	_	_
26	his	he	_	PRP$	_	27	nmod:poss	_	_
27	roars	roar	_	VBZ	_	23	dobj	_	_
28	of	of	_	IN	_	29	case	_	_
29	anger	anger	_	NN	_	27	nmod	_	_
30	and	and	_	CC	_	23	cc	_	_
31	ran	run	_	VBD	_	23	conj	_	_
32	to	to	_	TO	_	34	case	_	_
33	the	the	_	DT	_	34	det	_	_
34	spot	spot	_	NN	_	31	nmod	_	_
35	.	.	_	.	_	5	punct	_	_

1	Without	without	_	IN	_	5	mark	_	_
2	more	more	_	JJR	_	5	advmod	_	_
3	ado	ado	_	IN	_	5	mark	_	_
4	it	it	_	PRP	_	5	nsubj	_	_
5	set	set	_	VBD	_	0	root	_	_
6	to	to	_	TO	_	7	mark	_	_
7	work	work	_	VB	_	5	xcomp	_	_
8	to	to	_	TO	_	9	mark	_	_
9	gnaw	gnaw	_	VB	_	7	xcomp	_	_
10	the	the	_	DT	_	11	det	_	_
11	ropes	rope	_	NNS	_	9	dobj	_	_
12	with	with	_	IN	_	14	case	_	_
13	its	its	_	PRP$	_	14	nmod:poss	_	_
14	teeth	tooth	_	NNS	_	9	nmod	_	_
15	,	,	_	,	_	5	punct	_	_
16	and	and	_	CC	_	5	cc	_	_
17	succeeded	succeed	_	VBD	_	5	conj	_	_
18	before	before	_	RB	_	19	advmod	_	_
19	long	long	_	RB	_	17	advmod	_	_
20	in	in	_	IN	_	21	mark	_	_
21	setting	set	_	VBG	_	17	advcl	_	_
22	the	the	_	DT	_	23	det	_	_
23	Lion	Lion	_	NNP	_	24	nsubj	_	_
24	free	free	_	JJ	_	21	xcomp	_	_
25	.	.	_	.	_	5	punct	_	_

1	``	``	_	``	_	0	root	_	_
2	There	there	_	EX	_	1	root	_	_
3	!	!	_	.	_	2	punct	_	_
4	''	''	_	''	_	3	punct	_	_

1	said	say	_	VBD	_	0	root	_	_
2	the	the	_	DT	_	3	det	_	_
3	Mouse	mouse	_	NN	_	1	nsubj	_	_
4	,	,	_	,	_	1	punct	_	_
5	``	``	_	``	_	1	punct	_	_
6	you	you	_	PRP	_	7	nsubj	_	_
7	laughed	laugh	_	VBD	_	1	xcomp	_	_
8	at	at	_	IN	_	9	case	_	_
9	me	I	_	PRP	_	7	nmod	_	_
10	when	when	_	WRB	_	12	advmod	_	_
11	I	I	_	PRP	_	12	nsubj	_	_
12	promised	promise	_	VBD	_	7	advcl	_	_
13	I	I	_	PRP	_	15	nsubj	_	_
14	would	would	_	MD	_	15	aux	_	_
15	repay	repay	_	VB	_	12	ccomp	_	_
16	you	you	_	PRP	_	15	dobj	_	_
17	:	:	_	:	_	7	punct	_	_
18	but	but	_	CC	_	7	cc	_	_
19	now	now	_	RB	_	21	advmod	_	_
20	you	you	_	PRP	_	21	nsubj	_	_
21	see	see	_	VBP	_	7	conj	_	_
22	,	,	_	,	_	21	punct	_	_
23	even	even	_	RB	_	25	advmod	_	_
24	a	a	_	DT	_	25	det	_	_
25	Mouse	mouse	_	NN	_	27	nsubj	_	_
26	can	can	_	MD	_	27	aux	_	_
27	help	help	_	VB	_	21	parataxis	_	_
28	a	a	_	DT	_	29	det	_	_
29	Lion	Lion	_	NNP	_	27	dobj	_	_
30	.	.	_	.	_	1	punct	_	_
31	''	''	_	''	_	1	punct	_	_

","(ROOT (S (NP (NP (NP (DT A) (NNP Lion)) (ADJP (RB asleep))) (PP (IN in) (NP (PRP$ his) (NN lair)))) (VP (VBD was) (VP (VBN waked) (PRT (RP up)) (PP (IN by) (NP (NP (DT a) (NN Mouse)) (VP (VBG running) (PP (IN over) (NP (PRP$ his) (NN face)))))))) (. .)))
(ROOT (S (S (VP (VBG Losing) (NP (PRP$ his) (NN temper)))) (NP (PRP he)) (VP (VP (VBD seized) (NP (PRP it)) (PP (IN with) (NP (PRP$ his) (NN paw)))) (CC and) (VP (VBD was) (VP (IN about) (S (VP (TO to) (VP (VB kill) (NP (PRP it)))))))) (. .)))
(ROOT (S (NP (NP (DT The) (NN Mouse)) (, ,) (NP (VBN terrified)) (, ,)) (ADVP (RB piteously)) (VP (VBD entreated) (S (NP (PRP him)) (VP (TO to) (VP (VB spare) (NP (PRP$ its) (NN life)))))) (. .)))
(ROOT (S (S (`` ``) (S (INTJ (VB Please)) (VP (VB let) (S (NP (PRP me)) (VP (VB go))))) (, ,) ('' '') (NP (PRP it)) (VP (VBD cried))) (, ,) (`` ``) (CC and) (S (NP-TMP (CD one) (NN day)) (NP (CD I)) (VP (MD will) (VP (VB repay) (NP (PRP you)) (PP (IN for) (NP (PRP$ your) (NN kindness)))))) (. .) ('' '')))
(ROOT (S (NP (NP (DT The) (NN idea)) (PP (IN of) (NP (ADJP (RB so) (JJ insignificant)) (DT a) (NN creature)))) (VP (ADVP (RB ever)) (S (VP (VBG being) (ADJP (JJ able) (S (VP (TO to) (VP (VP (VB do) (NP (NN anything)) (SBAR (IN for) (S (NP (PRP him)) (VP (VBD amused) (NP (DT the) (NNP Lion)) (ADVP (ADVP (RB so) (RB much)) (SBAR (IN that) (S (NP (PRP he)) (VP (VBD laughed) (ADVP (RB aloud)))))))))) (, ,) (CC and) (ADVP (RB good-humouredly)) (VP (VB let) (S (NP (PRP it)) (VP (VB go))))))))))) (. .)))
(ROOT (S (CC But) (NP (NP (DT the) (NN Mouse) (POS 's)) (NN chance)) (VP (VBD came) (, ,) (ADVP (IN after) (DT all))) (. .)))
(ROOT (S (S (NP-TMP (CD One) (NN day)) (NP (DT the) (NNP Lion)) (VP (VBD got) (ADJP (JJ entangled)) (PP (IN in) (NP (NP (DT a) (NN net)) (SBAR (WHNP (WDT which)) (S (VP (VBD had) (VP (VBN been) (VP (VBN spread) (PP (IN for) (NP (NN game))) (PP (IN by) (NP (DT some) (NNS hunters)))))))))))) (, ,) (CC and) (S (NP (DT the) (NN Mouse)) (VP (VP (VBD heard)) (CC and) (VP (VBD recognised) (SBAR (S (NP (PRP$ his)) (VP (VP (VBZ roars) (PP (IN of) (NP (NN anger)))) (CC and) (VP (VBD ran) (PP (TO to) (NP (DT the) (NN spot)))))))))) (. .)))
(ROOT (S (PP (IN Without) (NP (NP (JJR more)) (ADJP (IN ado)))) (NP (PRP it)) (VP (VP (VBD set) (S (VP (TO to) (VP (VB work) (S (VP (TO to) (VP (VB gnaw) (NP (DT the) (NNS ropes)) (PP (IN with) (NP (PRP$ its) (NNS teeth)))))))))) (, ,) (CC and) (VP (VBD succeeded) (ADVP (RB before) (RB long)) (PP (IN in) (S (VP (VBG setting) (S (NP (DT the) (NNP Lion)) (ADJP (JJ free)))))))) (. .)))
(ROOT (INTJ (`` ``) (EX There) (. !) ('' '')))
(ROOT (SINV (VP (VBD said)) (NP (DT the) (NN Mouse)) (, ,) (`` ``) (S (S (NP (PRP you)) (VP (VBD laughed) (PP (IN at) (NP (PRP me))) (SBAR (WHADVP (WRB when)) (S (NP (PRP I)) (VP (VBD promised) (SBAR (S (NP (PRP I)) (VP (MD would) (VP (VB repay) (NP (PRP you))))))))))) (: :) (S (S (CC but) (ADVP (RB now)) (NP (PRP you)) (VP (VBP see))) (, ,) (ADVP (RB even)) (S (NP (DT a) (NN Mouse)) (VP (MD can) (VP (VB help) (NP (DT a) (NNP Lion))))))) (. .) ('' '')))
","A Lion asleep in his lair was waked up by a Mouse running over his face. Losing his temper he seized it with his paw and was about to kill it. The Mouse, terrified, piteously entreated him to spare its life. ""Please let me go,"" it cried, ""and one day I will repay you for your kindness."" The idea of so insignificant a creature ever being able to do anything for him amused the Lion so much that he laughed aloud, and good-humouredly let it go. But the Mouse's chance came, after all. One day the Lion got entangled in a net which had been spread for game by some hunters, and the Mouse heard and recognised his roars of anger and ran to the spot. Without more ado it set to work to gnaw the ropes with its teeth, and succeeded before long in setting the Lion free. ""There!"" said the Mouse, ""you laughed at me when I promised I would repay you: but now you see, even a Mouse can help a Lion."""
,,,mc500.train.23,"1	It	it	_	PRP	_	4	nsubj	_	_
2	was	be	_	VBD	_	4	cop	_	_
3	Saturday	Saturday	_	NNP	_	4	compound	_	_
4	afternoon	afternoon	_	NN	_	0	root	_	_
5	and	and	_	CC	_	4	cc	_	_
6	Andrew	Andrew	_	NNP	_	8	nsubjpass	_	_
7	was	be	_	VBD	_	8	auxpass	_	_
8	bored	bore	_	VBN	_	4	conj	_	_
9	.	.	_	.	_	4	punct	_	_

1	He	he	_	PRP	_	4	nsubj	_	_
2	had	have	_	VBD	_	4	aux	_	_
3	been	be	_	VBN	_	4	aux	_	_
4	watching	watch	_	VBG	_	0	root	_	_
5	TV	tv	_	NN	_	4	dobj	_	_
6	all	all	_	DT	_	7	det	_	_
7	day	day	_	NN	_	4	nmod:tmod	_	_
8	.	.	_	.	_	4	punct	_	_

1	He	he	_	PRP	_	2	nsubj	_	_
2	told	tell	_	VBD	_	0	root	_	_
3	his	he	_	PRP$	_	4	nmod:poss	_	_
4	dad	dad	_	NN	_	2	dobj	_	_
5	,	,	_	,	_	2	punct	_	_
6	``	``	_	``	_	2	punct	_	_
7	There	there	_	EX	_	8	expl	_	_
8	's	be	_	VBZ	_	2	ccomp	_	_
9	nothing	nothing	_	NN	_	8	nsubj	_	_
10	to	to	_	TO	_	11	mark	_	_
11	do	do	_	VB	_	9	acl	_	_
12	!	!	_	.	_	2	punct	_	_
13	''	''	_	''	_	2	punct	_	_

1	Andrew	Andrew	_	NNP	_	3	nmod:poss	_	_
2	's	's	_	POS	_	1	case	_	_
3	dad	dad	_	NN	_	4	nsubj	_	_
4	said	say	_	VBD	_	0	root	_	_
5	,	,	_	,	_	4	punct	_	_
6	``	``	_	``	_	4	punct	_	_
7	I	I	_	PRP	_	8	nsubj	_	_
8	think	think	_	VBP	_	4	ccomp	_	_
9	the	the	_	DT	_	10	det	_	_
10	newspaper	newspaper	_	NN	_	11	nsubj	_	_
11	is	be	_	VBZ	_	8	ccomp	_	_
12	here	here	_	RB	_	11	advmod	_	_
13	.	.	_	.	_	4	punct	_	_

1	Maybe	maybe	_	RB	_	4	advmod	_	_
2	we	we	_	PRP	_	4	nsubj	_	_
3	can	can	_	MD	_	4	aux	_	_
4	find	find	_	VB	_	0	root	_	_
5	an	a	_	DT	_	6	det	_	_
6	idea	idea	_	NN	_	4	dobj	_	_
7	in	in	_	IN	_	9	case	_	_
8	the	the	_	DT	_	9	det	_	_
9	newspaper	newspaper	_	NN	_	6	nmod	_	_
10	.	.	_	.	_	4	punct	_	_
11	''	''	_	''	_	4	punct	_	_

1	Andrew	Andrew	_	NNP	_	2	nsubj	_	_
2	looked	look	_	VBD	_	0	root	_	_
3	outside	outside	_	IN	_	5	case	_	_
4	the	the	_	DT	_	5	det	_	_
5	window	window	_	NN	_	2	nmod	_	_
6	and	and	_	CC	_	2	cc	_	_
7	saw	see	_	VBD	_	2	conj	_	_
8	the	the	_	DT	_	9	det	_	_
9	newspaper	newspaper	_	NN	_	7	dobj	_	_
10	by	by	_	IN	_	12	case	_	_
11	the	the	_	DT	_	12	det	_	_
12	door	door	_	NN	_	7	nmod	_	_
13	.	.	_	.	_	2	punct	_	_

1	On	on	_	IN	_	3	case	_	_
2	the	the	_	DT	_	3	det	_	_
3	front	front	_	NN	_	4	nmod	_	_
4	was	be	_	VBD	_	0	root	_	_
5	a	a	_	DT	_	6	det	_	_
6	picture	picture	_	NN	_	4	nsubj	_	_
7	of	of	_	IN	_	9	case	_	_
8	an	a	_	DT	_	9	det	_	_
9	elephant	elephant	_	NN	_	6	nmod	_	_
10	.	.	_	.	_	4	punct	_	_

1	He	he	_	PRP	_	2	nsubj	_	_
2	picked	pick	_	VBD	_	0	root	_	_
3	up	up	_	RP	_	2	compound:prt	_	_
4	the	the	_	DT	_	5	det	_	_
5	newspaper	newspaper	_	NN	_	2	dobj	_	_
6	and	and	_	CC	_	2	cc	_	_
7	brought	bring	_	VBD	_	2	conj	_	_
8	it	it	_	PRP	_	7	dobj	_	_
9	to	to	_	TO	_	11	case	_	_
10	his	he	_	PRP$	_	11	nmod:poss	_	_
11	dad	dad	_	NN	_	7	nmod	_	_
12	.	.	_	.	_	2	punct	_	_

1	Andrew	Andrew	_	NNP	_	5	nsubj	_	_
2	and	and	_	CC	_	1	cc	_	_
3	his	he	_	PRP$	_	4	nmod:poss	_	_
4	dad	dad	_	NN	_	1	conj	_	_
5	read	read	_	VBD	_	0	root	_	_
6	the	the	_	DT	_	7	det	_	_
7	story	story	_	NN	_	5	dobj	_	_
8	.	.	_	.	_	5	punct	_	_

1	The	the	_	DT	_	2	det	_	_
2	circus	circus	_	NN	_	5	nsubj	_	_
3	was	be	_	VBD	_	5	cop	_	_
4	in	in	_	IN	_	5	case	_	_
5	town	town	_	NN	_	0	root	_	_
6	!	!	_	.	_	5	punct	_	_

1	Andrew	Andrew	_	NNP	_	7	nsubj	_	_
2	had	have	_	VBD	_	7	aux	_	_
3	never	never	_	RB	_	7	neg	_	_
4	been	be	_	VBN	_	7	cop	_	_
5	to	to	_	TO	_	7	case	_	_
6	the	the	_	DT	_	7	det	_	_
7	circus	circus	_	NN	_	0	root	_	_
8	.	.	_	.	_	7	punct	_	_

1	He	he	_	PRP	_	2	nsubj	_	_
2	asked	ask	_	VBD	_	0	root	_	_
3	his	he	_	PRP$	_	4	nmod:poss	_	_
4	dad	dad	_	NN	_	2	dobj	_	_
5	,	,	_	,	_	2	punct	_	_
6	``	``	_	``	_	2	punct	_	_
7	Can	can	_	MD	_	9	aux	_	_
8	we	we	_	PRP	_	9	nsubj	_	_
9	go	go	_	VB	_	2	dep	_	_
10	?	?	_	.	_	9	punct	_	_
11	''	''	_	''	_	2	punct	_	_

1	``	``	_	``	_	0	root	_	_
2	Yes	yes	_	UH	_	5	discourse	_	_
3	,	,	_	,	_	5	punct	_	_
4	we	we	_	PRP	_	5	nsubj	_	_
5	can	can	_	MD	_	11	ccomp	_	_
6	,	,	_	,	_	11	punct	_	_
7	'	'	_	''	_	11	punct	_	_
8	Andrew	Andrew	_	NNP	_	10	nmod:poss	_	_
9	's	's	_	POS	_	8	case	_	_
10	dad	dad	_	NN	_	11	nsubj	_	_
11	said	say	_	VBD	_	1	root	_	_
12	,	,	_	,	_	11	punct	_	_
13	`	`	_	``	_	11	punct	_	_
14	but	but	_	CC	_	11	cc	_	_
15	first	first	_	RB	_	17	advmod	_	_
16	you	you	_	PRP	_	17	nsubj	_	_
17	need	need	_	VBP	_	11	conj	_	_
18	to	to	_	TO	_	19	mark	_	_
19	feed	feed	_	VB	_	17	xcomp	_	_
20	your	you	_	PRP$	_	21	nmod:poss	_	_
21	goldfish	goldfish	_	NN	_	19	dobj	_	_
22	.	.	_	.	_	11	punct	_	_
23	''	''	_	''	_	11	punct	_	_

1	Andrew	Andrew	_	NNP	_	2	nsubj	_	_
2	fed	feed	_	VBD	_	0	root	_	_
3	his	he	_	PRP$	_	4	nmod:poss	_	_
4	goldfish	goldfish	_	NN	_	2	dobj	_	_
5	some	some	_	DT	_	7	det	_	_
6	goldfish	goldfish	_	NN	_	7	compound	_	_
7	food	food	_	NN	_	4	dep	_	_
8	.	.	_	.	_	2	punct	_	_

1	He	he	_	PRP	_	2	nsubj	_	_
2	promised	promise	_	VBD	_	0	root	_	_
3	to	to	_	TO	_	4	mark	_	_
4	bring	bring	_	VB	_	2	xcomp	_	_
5	it	it	_	PRP	_	4	iobj	_	_
6	some	some	_	DT	_	7	det	_	_
7	peanuts	peanut	_	NNS	_	4	dobj	_	_
8	from	from	_	IN	_	10	case	_	_
9	the	the	_	DT	_	10	det	_	_
10	circus	circus	_	NN	_	4	nmod	_	_
11	for	for	_	IN	_	12	case	_	_
12	later	later	_	RB	_	4	nmod	_	_
13	.	.	_	.	_	2	punct	_	_

1	Andrew	Andrew	_	NNP	_	5	nsubj	_	_
2	and	and	_	CC	_	1	cc	_	_
3	his	he	_	PRP$	_	4	nmod:poss	_	_
4	dad	dad	_	NN	_	1	conj	_	_
5	went	go	_	VBD	_	0	root	_	_
6	to	to	_	TO	_	8	case	_	_
7	the	the	_	DT	_	8	det	_	_
8	circus	circus	_	NN	_	5	nmod	_	_
9	.	.	_	.	_	5	punct	_	_

1	The	the	_	DT	_	2	det	_	_
2	people	people	_	NNS	_	8	nsubj	_	_
3	and	and	_	CC	_	2	cc	_	_
4	animals	animal	_	NNS	_	2	conj	_	_
5	at	at	_	IN	_	7	case	_	_
6	the	the	_	DT	_	7	det	_	_
7	circus	circus	_	NN	_	2	nmod	_	_
