difficulty,qid,sid,text,type,dep,par,answer
2	fleed	fleed	_	VBN	_	0	root	_	_
3	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBN fleed))) (. ?))),The eagle
Hard,fables-03-31,fables-03,Who spilled the mug?,Sch,"1	Who	who	_	WP	_	2	nsubj	_	_
2	spilled	spill	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	4	det	_	_
4	mug	mug	_	NN	_	2	dobj	_	_
5	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD spilled) (NP (DT the) (NN mug)))) (. ?))),The eagle
Hard,fables-03-32,fables-03,What did the eagle snatch?,Sch,"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	eagle	eagle	_	NN	_	5	nsubj	_	_
5	snatch	snatch	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN eagle)) (VP (VB snatch))) (. ?))),a serpent
Medium,fables-03-33,fables-03,Who tried to help the eagle to escape?,Story,"1	Who	who	_	WP	_	2	nsubj	_	_
2	tried	try	_	VBD	_	0	root	_	_
3	to	to	_	TO	_	4	mark	_	_
4	help	help	_	VB	_	2	xcomp	_	_
5	the	the	_	DT	_	6	det	_	_
6	eagle	eagle	_	NN	_	4	dobj	_	_
7	to	to	_	TO	_	8	mark	_	_
8	escape	escape	_	VB	_	4	xcomp	_	_
9	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD tried) (S (VP (TO to) (VP (VB help) (NP (DT the) (NN eagle) (S (VP (TO to) (VP (VB escape)))))))))) (. ?))),A countryman who owned a drinking vessel | a countryman
Medium,fables-03-34,fables-03,Who seized it in his talons?, Story,"1	Who	who	_	WP	_	2	nsubj	_	_
2	seized	seize	_	VBD	_	0	root	_	_
3	it	it	_	PRP	_	2	dobj	_	_
4	in	in	_	IN	_	6	case	_	_
5	his	he	_	PRP$	_	6	nmod:poss	_	_
6	talons	talon	_	NNS	_	2	nmod	_	_
7	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD seized) (NP (PRP it)) (PP (IN in) (NP (PRP$ his) (NNS talons))))) (. ?))),An Eagle
Medium,fables-03-35,fables-03,What did the eagle seize it with?, Sch,"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	eagle	eagle	_	NN	_	5	nsubj	_	_
5	seize	seize	_	VB	_	0	root	_	_
6	it	it	_	PRP	_	5	dobj	_	_
7	with	with	_	IN	_	5	nmod	_	_
8	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN eagle)) (VP (VB seize) (NP (PRP it)) (PP (IN with)))) (. ?))),his talons
Medium,fables-03-36,fables-03,Who owned a drinking vessel?, Sch,"1	Who	who	_	WP	_	2	nsubj	_	_
2	owned	own	_	VBD	_	0	root	_	_
3	a	a	_	DT	_	5	det	_	_
4	drinking	drinking	_	NN	_	5	compound	_	_
5	vessel	vessel	_	NN	_	2	dobj	_	_
6	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD owned) (NP (DT a) (NN drinking) (NN vessel)))) (. ?))),a countryman
Medium,fables-03-37,fables-03,Who did the countryman try to help?, Sch,"1	Who	who	_	WP	_	5	dep	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	countryman	countryman	_	NN	_	5	nsubj	_	_
5	try	try	_	VB	_	0	root	_	_
6	to	to	_	TO	_	7	mark	_	_
7	help	help	_	VB	_	5	xcomp	_	_
8	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VBD did) (NP (DT the) (NN countryman)) (VP (VB try) (S (VP (TO to) (VP (VB help)))))) (. ?))),the eagle
Easy,mc500.train.25.0,mc500.train.25,Where is the beautiful pond?,Story,"1	Where	where	_	WRB	_	2	advmod	_	_
2	is	be	_	VBZ	_	0	root	_	_
3	the	the	_	DT	_	5	det	_	_
4	beautiful	beautiful	_	JJ	_	5	amod	_	_
5	pond	pond	_	NN	_	2	nsubj	_	_
6	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBZ is) (NP (DT the) (JJ beautiful) (NN pond))) (. ?))),by the river
Medium,mc500.train.25.1,mc500.train.25,Where did Maxine live?,Story,"1	Where	where	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Maxine	Maxine	_	NNP	_	4	nsubj	_	_
4	live	live	_	VB	_	0	root	_	_
5	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD did) (NP (NNP Maxine)) (VP (VB live))) (. ?))),in a beautiful pond 
Hard,mc500.train.25.2,mc500.train.25,What did Cindy throw?,Story,"1	What	what	_	WP	_	4	dobj	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Cindy	Cindy	_	NNP	_	4	nsubj	_	_
4	throw	throw	_	VB	_	0	root	_	_
5	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (NNP Cindy)) (VP (VB throw))) (. ?))),rocks
Hard,mc500.train.25.3,mc500.train.25,Who did Maxine meet?,Story,"1	Who	who	_	WP	_	4	dobj	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Maxine	Maxine	_	NNP	_	4	nsubj	_	_
4	meet	meet	_	VB	_	0	root	_	_
5	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VBD did) (NP (NNP Maxine)) (VP (VB meet))) (. ?))),a new friend
Easy,mc500.train.25.4,mc500.train.25,When did Maxine take a bath?,Story,"1	When	when	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Maxine	Maxine	_	NNP	_	4	nsubj	_	_
4	take	take	_	VB	_	0	root	_	_
5	a	a	_	DT	_	6	det	_	_
6	bath	bath	_	NN	_	4	dobj	_	_
7	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHADVP (WRB When)) (SQ (VBD did) (NP (NNP Maxine)) (VP (VB take) (NP (DT a) (NN bath)))) (. ?))),every day
Easy,mc500.train.25.5,mc500.train.25,What did she love to do?,Story,"1	What	what	_	WP	_	4	dep	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	she	she	_	PRP	_	4	nsubj	_	_
4	love	love	_	VB	_	0	root	_	_
5	to	to	_	TO	_	6	mark	_	_
6	do	do	_	VB	_	4	xcomp	_	_
7	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (PRP she)) (VP (VB love) (S (VP (TO to) (VP (VB do)))))) (. ?))),play in the water
Easy,mc500.train.25.6,mc500.train.25,Where did they play?,Story,"1	Where	where	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	they	they	_	PRP	_	4	nsubj	_	_
4	play	play	_	VB	_	0	root	_	_
5	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD did) (NP (PRP they)) (VP (VB play))) (. ?))),in the water
Medium,mc500.train.25.7,mc500.train.25,Why were they happy?,Story,"1	Why	why	_	WRB	_	4	advmod	_	_
2	were	be	_	VBD	_	4	cop	_	_
3	they	they	_	PRP	_	4	nsubj	_	_
4	happy	happy	_	JJ	_	0	root	_	_
5	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VBD were) (NP (PRP they)) (ADJP (JJ happy))) (. ?))),since they could play in the water | since they could play in the water as much as they wanted
Discourse,mc500.train.25.8,mc500.train.25,Who threw rocks?,Story,"1	Who	who	_	WP	_	2	nsubj	_	_
2	threw	throw	_	VBD	_	0	root	_	_
3	rocks	rock	_	NNS	_	2	dobj	_	_
4	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD threw) (NP (NNS rocks)))) (. ?))),Cindy
Easy,mc500.train.25.9,mc500.train.25,Who did she throw rocks at?,Story,"1	Who	who	_	WP	_	4	dep	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	she	she	_	PRP	_	4	nsubj	_	_
4	throw	throw	_	VB	_	0	root	_	_
5	rocks	rock	_	NNS	_	4	dobj	_	_
6	at	at	_	IN	_	4	nmod	_	_
7	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VBD did) (NP (PRP she)) (VP (VB throw) (NP (NNS rocks)) (PP (IN at)))) (. ?))),Maxine and Thomas.
Easy,mc500.train.25.10,mc500.train.25,What did Maxine's dad see?,Story,"1	What	what	_	WP	_	6	dobj	_	_
2	did	do	_	VBD	_	6	aux	_	_
3	Maxine	Maxine	_	NNP	_	5	nmod:poss	_	_
4	's	's	_	POS	_	3	case	_	_
5	dad	dad	_	NN	_	6	nsubj	_	_
6	see	see	_	VB	_	0	root	_	_
7	?	?	_	.	_	6	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (NP (NNP Maxine) (POS 's)) (NN dad)) (VP (VB see))) (. ?))),what happened
Hard,mc500.train.25.11,mc500.train.25,Who was mad?,Story,"1	Who	who	_	WP	_	0	root	_	_
2	was	be	_	VBD	_	1	cop	_	_
3	mad	mad	_	JJ	_	1	nsubj	_	_
4	?	?	_	.	_	1	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VBD was) (ADJP (JJ mad))) (. ?))),Maxine's dad
Discourse,mc500.train.25.12,mc500.train.25,Who yelled at Cindy?,Story,"1	Who	who	_	WP	_	2	nsubj	_	_
2	yelled	yell	_	VBD	_	0	root	_	_
3	at	at	_	IN	_	4	case	_	_
4	Cindy	Cindy	_	NNP	_	2	nmod	_	_
5	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD yelled) (PP (IN at) (NP (NNP Cindy))))) (. ?))),Maxine's dad
Hard,mc500.train.25.13,mc500.train.25,Who did something mean?,Story,"1	Who	who	_	WP	_	4	dobj	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	something	something	_	NN	_	4	nsubj	_	_
4	mean	mean	_	VB	_	0	root	_	_
5	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VBD did) (NP (NN something)) (VP (VB mean))) (. ?))),Cindy
Hard,mc500.train.25.14,mc500.train.25,When did Cindy do something mean?,Story,"1	When	when	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Cindy	Cindy	_	NNP	_	4	nsubj	_	_
4	do	do	_	VB	_	0	root	_	_
5	something	something	_	NN	_	6	nsubj	_	_
6	mean	mean	_	VB	_	4	ccomp	_	_
7	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHADVP (WRB When)) (SQ (VBD did) (NP (NNP Cindy)) (VP (VB do) (S (NP (NN something)) (VP (VB mean))))) (. ?))),one day
Medium,mc500.train.25.15,mc500.train.25,Who didn't like Thomas?,Story,"1	Who	who	_	WP	_	4	nsubj	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	n't	not	_	RB	_	4	neg	_	_
4	like	like	_	VB	_	0	root	_	_
5	Thomas	Thomas	_	NNP	_	4	dobj	_	_
6	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD did) (RB n't) (VP (VB like) (NP (NNP Thomas))))) (. ?))),"Martin, Edgar, and Cindy"
Easy,mc500.train.25.16,mc500.train.25,What Thomas love to do?,Story,"1	What	what	_	WDT	_	3	det	_	_
2	Thomas	Thomas	_	NNP	_	3	compound	_	_
3	love	love	_	NN	_	5	nsubj	_	_
4	to	to	_	TO	_	5	mark	_	_
5	do	do	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHNP (WDT What) (NP (NNP Thomas) (NN love))) (S (VP (TO to) (VP (VB do)))) (. ?))),take lots of baths
Hard,mc500.train.25.17,mc500.train.25,What did he do to Cindy?,Story,"1	What	what	_	WP	_	4	dobj	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	he	he	_	PRP	_	4	nsubj	_	_
4	do	do	_	VB	_	0	root	_	_
5	to	to	_	TO	_	6	case	_	_
6	Cindy	Cindy	_	NNP	_	4	nmod	_	_
7	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (PRP he)) (VP (VB do) (PP (TO to) (NP (NNP Cindy))))) (. ?))),Yelled | yelled at Cindy
Hard,mc500.train.25.18,mc500.train.25,What was the name of her new friend?,Story,"1	What	what	_	WP	_	0	root	_	_
2	was	be	_	VBD	_	1	cop	_	_
3	the	the	_	DT	_	4	det	_	_
4	name	name	_	NN	_	1	nsubj	_	_
5	of	of	_	IN	_	8	case	_	_
6	her	she	_	PRP$	_	8	nmod:poss	_	_
7	new	new	_	JJ	_	8	amod	_	_
8	friend	friend	_	NN	_	4	nmod	_	_
9	?	?	_	.	_	1	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD was) (NP (NP (DT the) (NN name)) (PP (IN of) (NP (PRP$ her) (JJ new) (NN friend))))) (. ?))),Thomas
Hard,mc500.train.25.19,mc500.train.25,Who did Cindy meet?,Story,"1	Who	who	_	WP	_	4	dobj	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Cindy	Cindy	_	NNP	_	4	nsubj	_	_
4	meet	meet	_	VB	_	0	root	_	_
5	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VBD did) (NP (NNP Cindy)) (VP (VB meet))) (. ?))),Thomas
Discourse,mc500.train.25.20,mc500.train.25,Who was happy?,Story,"1	Who	who	_	WP	_	0	root	_	_
2	was	be	_	VBD	_	1	cop	_	_
3	happy	happy	_	JJ	_	1	nsubj	_	_
4	?	?	_	.	_	1	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VBD was) (ADJP (JJ happy))) (. ?))),Maxine | Maxine and Thomas
Easy,mc500.train.111.0,mc500.train.111,Who was singing?,Story,"1	Who	who	_	WP	_	0	root	_	_
2	was	be	_	VBD	_	1	cop	_	_
3	singing	singing	_	NN	_	1	nsubj	_	_
4	?	?	_	.	_	1	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VBD was) (NP (NN singing))) (. ?))),Will
Easy,mc500.train.111.1,mc500.train.111,What did Will laugh at?,Story,"1	What	what	_	WP	_	0	root	_	_
2	did	do	_	VBD	_	1	nsubj	_	_
3	Will	Will	_	NNP	_	4	compound	_	_
4	laugh	laugh	_	NN	_	2	nsubj	_	_
5	at	at	_	IN	_	4	acl	_	_
6	?	?	_	.	_	1	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VP (VBD did) (S (NP (NNP Will)) (VP (NN laugh) (PP (IN at)))))) (. ?))),a very silly looking dog
Medium,mc500.train.111.2,mc500.train.111,What did Will hear?,Story,"1	What	what	_	WP	_	4	dobj	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Will	Will	_	NNP	_	4	nsubj	_	_
4	hear	hear	_	VB	_	0	root	_	_
5	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (NNP Will)) (VP (VB hear))) (. ?))),thunder
Medium,mc500.train.111.3,mc500.train.111,How did Will get to the store?,Story,"1	How	how	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Will	Will	_	NNP	_	4	nsubj	_	_
4	get	get	_	VB	_	0	root	_	_
5	to	to	_	TO	_	7	case	_	_
6	the	the	_	DT	_	7	det	_	_
7	store	store	_	NN	_	4	nmod	_	_
8	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHADVP (WRB How)) (SQ (VBD did) (NP (NNP Will)) (VP (VB get) (PP (TO to) (NP (DT the) (NN store))))) (. ?))),walked
Medium,mc500.train.111.4,mc500.train.111,Where did Will walk to?,Story,"1	Where	where	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Will	Will	_	NNP	_	4	nsubj	_	_
4	walk	walk	_	VB	_	0	root	_	_
5	to	to	_	TO	_	4	nmod	_	_
6	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD did) (NP (NNP Will)) (VP (VB walk) (PP (TO to)))) (. ?))),the store
Discourse,mc500.train.111.5,mc500.train.111,Where did Will eat dinner?,Story,"1	Where	where	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Will	Will	_	NNP	_	4	nsubj	_	_
4	eat	eat	_	VB	_	0	root	_	_
5	dinner	dinner	_	NN	_	4	dobj	_	_
6	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD did) (NP (NNP Will)) (VP (VB eat) (NP (NN dinner)))) (. ?))),in the kitchen
Medium,mc500.train.111.6,mc500.train.111,What was put in the trashcan?,Story,"1	What	what	_	WP	_	3	nsubjpass	_	_
2	was	be	_	VBD	_	3	auxpass	_	_
3	put	put	_	VBN	_	0	root	_	_
4	in	in	_	IN	_	6	case	_	_
5	the	the	_	DT	_	6	det	_	_
6	trashcan	trashcan	_	NN	_	3	nmod	_	_
7	?	?	_	.	_	3	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD was) (VP (VBN put) (PP (IN in) (NP (DT the) (NN trashcan))))) (. ?))),a napkin
Easy,mc500.train.111.7,mc500.train.111,Where did Will put the napkin?,Story,"1	Where	where	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Will	Will	_	NNP	_	4	nsubj	_	_
4	put	put	_	VBD	_	0	root	_	_
5	the	the	_	DT	_	6	det	_	_
6	napkin	napkin	_	NN	_	4	dobj	_	_
7	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD did) (NP (NNP Will)) (VP (VBD put) (NP (DT the) (NN napkin)))) (. ?))),in the trashcan
easy,mc500.train.111.8,mc500.train.111,What was the song about?,Story,"1	What	what	_	WP	_	0	root	_	_
2	was	be	_	VBD	_	1	cop	_	_
3	the	the	_	DT	_	4	det	_	_
4	song	song	_	NN	_	1	nsubj	_	_
5	about	about	_	IN	_	4	nmod	_	_
6	?	?	_	.	_	1	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD was) (NP (DT the) (NN song)) (ADJP (IN about))) (. ?))),a flower
easy,mc500.train.111.9,mc500.train.111,What was Will playing?,Story,"1	What	what	_	WP	_	4	dobj	_	_
2	was	be	_	VBD	_	1	cop	_	_
3	Will	Will	_	NNP	_	4	nsubj	_	_
4	playing	play	_	VBG	_	0	root	_	_
5	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD was) (NP (NNP Will)) (VP (VBG playing))) (. ?))),his favorite song
easy,mc500.train.111.10,mc500.train.111,What was will doing to his favorite song?,Story,"1	What	what	_	WP	_	4	nsubj	_	_
2	was	be	_	VBD	_	4	aux	_	_
3	will	will	_	MD	_	4	aux	_	_
4	doing	do	_	VBG	_	0	root	_	_
5	to	to	_	TO	_	8	case	_	_
6	his	he	_	PRP$	_	8	nmod:poss	_	_
7	favorite	favorite	_	JJ	_	8	amod	_	_
8	song	song	_	NN	_	4	nmod	_	_
9	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VP (VBD was) (SBAR (S (VP (MD will) (S (VP (VBG doing) (PP (TO to) (NP (PRP$ his) (JJ favorite) (NN song)))))))))) (. ?))),playing
Medium,mc500.train.111.11,mc500.train.111,Where was the star?,Story,"1	Where	where	_	WRB	_	2	advmod	_	_
2	was	be	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	4	det	_	_
4	star	star	_	NN	_	2	nsubj	_	_
5	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD was) (NP (DT the) (NN star))) (. ?))),in the night sky | in the sky
Hard,mc500.train.111.12,mc500.train.111,Was it day or night?,Story,"1	Was	be	_	VBD	_	0	root	_	_
2	it	it	_	PRP	_	1	xcomp	_	_
3	day	day	_	NN	_	2	dep	_	_
4	or	or	_	CC	_	3	cc	_	_
5	night	night	_	NN	_	3	conj	_	_
6	?	?	_	.	_	1	punct	_	_",(ROOT (SQ (VBD Was) (NP (PRP it)) (NP (NN day) (CC or) (NN night)) (. ?))),night
Medium,mc500.train.111.13,mc500.train.111,Who got a biscuit?,Story,"1	Who	who	_	WP	_	2	nsubj	_	_
2	got	get	_	VBD	_	0	root	_	_
3	a	a	_	DT	_	4	det	_	_
4	biscuit	biscuit	_	NN	_	2	dobj	_	_
5	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD got) (NP (DT a) (NN biscuit)))) (. ?))),Will
Discourse,mc500.train.111.14,mc500.train.111,What did will have with his biscuit?,Story,"1	What	what	_	WP	_	4	nsubj	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	will	will	_	MD	_	4	aux	_	_
4	have	have	_	VB	_	0	root	_	_
5	with	with	_	IN	_	7	case	_	_
6	his	he	_	PRP$	_	7	nmod:poss	_	_
7	biscuit	biscuit	_	NN	_	4	nmod	_	_
8	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VP (VBD did) (SBAR (S (VP (MD will) (VP (VB have) (PP (IN with) (NP (PRP$ his) (NN biscuit))))))))) (. ?))),jam
Medium,mc500.train.111.15,mc500.train.111,What did Will not want with his biscuit?,Story,"1	What	what	_	WP	_	5	nsubj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	Will	will	_	MD	_	5	aux	_	_
4	not	not	_	RB	_	5	neg	_	_
5	want	want	_	VB	_	0	root	_	_
6	with	with	_	IN	_	8	case	_	_
7	his	he	_	PRP$	_	8	nmod:poss	_	_
8	biscuit	biscuit	_	NN	_	5	nmod	_	_
9	?	?	_	.	_	5	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VP (VBD did) (SBAR (S (VP (MD Will) (RB not) (VP (VB want) (PP (IN with) (NP (PRP$ his) (NN biscuit))))))))) (. ?))),"chicken, gravy, or butter"
Hard,mc500.train.111.16,mc500.train.111,Why was Will happy?,Story,"1	Why	why	_	WRB	_	4	advmod	_	_
2	was	be	_	VBD	_	4	cop	_	_
3	Will	Will	_	NNP	_	4	nsubj	_	_
4	happy	happy	_	JJ	_	0	root	_	_
5	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VBD was) (NP (NNP Will)) (ADJP (JJ happy))) (. ?))),he didn't have to get wet
Hard,mc500.train.111.17,mc500.train.111,What happened when Will was in the living room?,Story,"1	What	what	_	WP	_	2	nsubj	_	_
2	happened	happen	_	VBD	_	0	root	_	_
3	when	when	_	WRB	_	9	advmod	_	_
4	Will	will	_	MD	_	9	nsubj	_	_
5	was	be	_	VBD	_	9	cop	_	_
6	in	in	_	IN	_	9	case	_	_
7	the	the	_	DT	_	9	det	_	_
8	living	living	_	NN	_	9	amod	_	_
9	room	room	_	NN	_	2	advcl	_	_
10	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VP (VBD happened) (SBAR (WHADVP (WRB when)) (S (VP (MD Will) (VP (VBD was) (PP (IN in) (NP (DT the) (NN living) (NN room))))))))) (. ?))),it started to rain
Easy,mc500.train.0.1,mc500.train.0,Why did Alyssa go to Miami?,Story,"1	Why	why	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Alyssa	Alyssa	_	NNP	_	4	nsubj	_	_
4	go	go	_	VB	_	0	root	_	_
5	to	to	_	TO	_	6	case	_	_
6	Miami	Miami	_	NNP	_	4	nmod	_	_
7	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VBD did) (NP (NNP Alyssa)) (VP (VB go) (PP (TO to) (NP (NNP Miami))))) (. ?))),visit friends
Easy,mc500.train.0.2,mc500.train.0,What did Ellen order?,Story,"1	What	what	_	WP	_	4	dobj	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Ellen	Ellen	_	NNP	_	4	nsubj	_	_
4	order	order	_	VB	_	0	root	_	_
5	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (NNP Ellen)) (VP (VB order))) (. ?))),a salad
Easy,mc500.train.0.3,mc500.train.0,who had soup?,Story,"1	who	who	_	WP	_	2	nsubj	_	_
2	had	have	_	VBD	_	0	root	_	_
3	soup	soup	_	NN	_	2	dobj	_	_
4	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP who)) (SQ (VP (VBD had) (NP (NN soup)))) (. ?))),Kristin
Easy,mc500.train.0.4,mc500.train.0,where did Alyssa travel from?,Story,"1	where	where	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Alyssa	Alyssa	_	NNP	_	4	nsubj	_	_
4	travel	travel	_	VB	_	0	root	_	_
5	from	from	_	IN	_	4	nmod	_	_
6	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHADVP (WRB where)) (SQ (VBD did) (NP (NNP Alyssa)) (VP (VB travel) (PP (IN from)))) (. ?))),Atlanta
Easy,mc500.train.0.5,mc500.train.0,What makes Alyssa happy?,Story,"1	What	what	_	WP	_	2	nsubj	_	_
2	makes	make	_	VBZ	_	0	root	_	_
3	Alyssa	Alyssa	_	NNP	_	4	nsubj	_	_
4	happy	happy	_	JJ	_	2	xcomp	_	_
5	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP What)) (SQ (VP (VBZ makes) (S (NP (NNP Alyssa)) (ADJP (JJ happy))))) (. ?))),spend time with her friends
Easy,mc500.train.0.6,mc500.train.0,Why did they stay the night?,Story,"1	Why	why	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	they	they	_	PRP	_	4	nsubj	_	_
4	stay	stay	_	VBP	_	0	root	_	_
5	the	the	_	DT	_	6	det	_	_
6	night	night	_	NN	_	4	dobj	_	_
7	?	?	_	.	_	4	punct	_	_",(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VBD did) (NP (PRP they)) (VP (VBP stay) (NP-TMP (DT the) (NN night)))) (. ?))),they were tired.
Easy,mc500.train.0.7,mc500.train.0,Who traded stories?,Story,"1	Who	who	_	WP	_	2	nsubj	_	_
2	traded	trade	_	VBD	_	0	root	_	_
3	stories	story	_	NNS	_	2	dobj	_	_
4	?	?	_	.	_	2	punct	_	_",(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD traded) (NP (NNS stories)))) (. ?))),the girls
Easy,mc500.train.0.8,mc500.train.0,Who went to the beach?,Story,"1	Who	who	_	WP	_	2	nsubj	_	_
2	went	go	_	VBD	_	0	root	_	_
3	to	to	_	TO	_	5	case	_	_
4	the	the	_	DT	_	5	det	_	_
5	beach	beach	_	NN	_	2	nmod	_	_
